scenario,model_mode,yaml_file,target_product,T_C,T_K,P_Pa,species,X_initial,X_eq,initial_moles,solver_status,error_message,case_id,model_id,target_variant,runtime_seconds,study_id,substudy_id,H2O_mol,HCN_mol,C2H2_mol,NH3_mol,C2H2_over_HCN,deltaG_offset_kJ_mol
LYS_INV_000001,single_product_sensitivity,M_730bb12e01ab.yaml,Lysine(aq),0.0,273.15,101325.0,H2O(l),0.9803921568627451,0.9803921568627452,1.0,ok,,LYS_INV_000001,M_730bb12e01ab,Lysine(aq),0.00616087501111906,lysine,inventory_landscape,1.0,0.02,0.0,0.0,0.0,0.0
LYS_INV_000001,single_product_sensitivity,M_730bb12e01ab.yaml,Lysine(aq),0.0,273.15,101325.0,HCN(aq),0.0196078431372549,0.0196078431372549,0.02,ok,,LYS_INV_000001,M_730bb12e01ab,Lysine(aq),0.00616087501111906,lysine,inventory_landscape,1.0,0.02,0.0,0.0,0.0,0.0
LYS_INV_000001,single_product_sensitivity,M_730bb12e01ab.yaml,Lysine(aq),0.0,273.15,101325.0,C2H2(aq),0.0,0.0,0.0,ok,,LYS_INV_000001,M_730bb12e01ab,Lysine(aq),0.00616087501111906,lysine,inventory_landscape,1.0,0.02,0.0,0.0,0.0,0.0
LYS_INV_000001,single_product_sensitivity,M_730bb12e01ab.yaml,Lysine(aq),0.0,273.15,101325.0,Lysine(aq),0.0,0.0,0.0,ok,,LYS_INV_000001,M_730bb12e01ab,Lysine(aq),0.00616087501111906,lysine,inventory_landscape,1.0,0.02,0.0,0.0,0.0,0.0
LYS_INV_000002,single_product_sensitivity,M_730bb12e01ab.yaml,Lysine(aq),0.0,273.15,101325.0,H2O(l),0.9764035801464606,0.9764035801464606,1.0,ok,,LYS_INV_000002,M_730bb12e01ab,Lysine(aq),0.0009836669923970476,lysine,inventory_landscape,1.0,0.02,0.004166666666666667,0.0,0.20833333333333334,0.0
LYS_INV_000002,single_product_sensitivity,M_730bb12e01ab.yaml,Lysine(aq),0.0,273.15,101325.0,HCN(aq),0.01952807160292921,0.01952807160292921,0.02,ok,,LYS_INV_000002,M_730bb12e01ab,Lysine(aq),0.0009836669923970476,lysine,inventory_landscape,1.0,0.02,0.004166666666666667,0.0,0.20833333333333334,0.0
LYS_INV_000002,single_product_sensitivity,M_730bb12e01ab.yaml,Lysine(aq),0.0,273.15,101325.0,C2H2(aq),0.0040683482506102524,0.0040683482506102524,0.004166666666666667,ok,,LYS_INV_000002,M_730bb12e01ab,Lysine(aq),0.0009836669923970476,lysine,inventory_landscape,1.0,0.02,0.004166666666666667,0.0,0.20833333333333334,0.0
LYS_INV_000002,single_product_sensitivity,M_730bb12e01ab.yaml,Lysine(aq),0.0,273.15,101325.0,Lysine(aq),0.0,0.0,0.0,ok,,LYS_INV_000002,M_730bb12e01ab,Lysine(aq),0.0009836669923970476,lysine,inventory_landscape,1.0,0.02,0.004166666666666667,0.0,0.20833333333333334,0.0
LYS_INV_000003,single_product_sensitivity,M_730bb12e01ab.yaml,Lysine(aq),0.0,273.15,101325.0,H2O(l),0.9724473257698542,0.9724473257698542,1.0,ok,,LYS_INV_000003,M_730bb12e01ab,Lysine(aq),0.0009214590099873021,lysine,inventory_landscape,1.0,0.02,0.008333333333333333,0.0,0.4166666666666667,0.0
LYS_INV_000003,single_product_sensitivity,M_730bb12e01ab.yaml,Lysine(aq),0.0,273.15,101325.0,HCN(aq),0.019448946515397084,0.019448946515397084,0.02,ok,,LYS_INV_000003,M_730bb12e01ab,Lysine(aq),0.0009214590099873021,lysine,inventory_landscape,1.0,0.02,0.008333333333333333,0.0,0.4166666666666667,0.0
LYS_INV_000003,single_product_sensitivity,M_730bb12e01ab.yaml,Lysine(aq),0.0,273.15,101325.0,C2H2(aq),0.008103727714748784,0.008103727714748784,0.008333333333333333,ok,,LYS_INV_000003,M_730bb12e01ab,Lysine(aq),0.0009214590099873021,lysine,inventory_landscape,1.0,0.02,0.008333333333333333,0.0,0.4166666666666667,0.0
LYS_INV_000003,single_product_sensitivity,M_730bb12e01ab.yaml,Lysine(aq),0.0,273.15,101325.0,Lysine(aq),0.0,0.0,0.0,ok,,LYS_INV_000003,M_730bb12e01ab,Lysine(aq),0.0009214590099873021,lysine,inventory_landscape,1.0,0.02,0.008333333333333333,0.0,0.4166666666666667,0.0
LYS_INV_000004,single_product_sensitivity,M_730bb12e01ab.yaml,Lysine(aq),0.0,273.15,101325.0,H2O(l),0.9685230024213075,0.9685230024213075,1.0,ok,,LYS_INV_000004,M_730bb12e01ab,Lysine(aq),0.0008779159979894757,lysine,inventory_landscape,1.0,0.02,0.0125,0.0,0.625,0.0
LYS_INV_000004,single_product_sensitivity,M_730bb12e01ab.yaml,Lysine(aq),0.0,273.15,101325.0,HCN(aq),0.01937046004842615,0.019370460048426155,0.02,ok,,LYS_INV_000004,M_730bb12e01ab,Lysine(aq),0.0008779159979894757,lysine,inventory_landscape,1.0,0.02,0.0125,0.0,0.625,0.0
LYS_INV_000004,single_product_sensitivity,M_730bb12e01ab.yaml,Lysine(aq),0.0,273.15,101325.0,C2H2(aq),0.012106537530266345,0.012106537530266345,0.0125,ok,,LYS_INV_000004,M_730bb12e01ab,Lysine(aq),0.0008779159979894757,lysine,inventory_landscape,1.0,0.02,0.0125,0.0,0.625,0.0
LYS_INV_000004,single_product_sensitivity,M_730bb12e01ab.yaml,Lysine(aq),0.0,273.15,101325.0,Lysine(aq),0.0,0.0,0.0,ok,,LYS_INV_000004,M_730bb12e01ab,Lysine(aq),0.0008779159979894757,lysine,inventory_landscape,1.0,0.02,0.0125,0.0,0.625,0.0
LYS_INV_000005,single_product_sensitivity,M_730bb12e01ab.yaml,Lysine(aq),0.0,273.15,101325.0,H2O(l),0.9646302250803859,0.9646302250803859,1.0,ok,,LYS_INV_000005,M_730bb12e01ab,Lysine(aq),0.0008930420008255169,lysine,inventory_landscape,1.0,0.02,0.016666666666666666,0.0,0.8333333333333334,0.0
LYS_INV_000005,single_product_sensitivity,M_730bb12e01ab.yaml,Lysine(aq),0.0,273.15,101325.0,HCN(aq),0.01929260450160772,0.01929260450160772,0.02,ok,,LYS_INV_000005,M_730bb12e01ab,Lysine(aq),0.0008930420008255169,lysine,inventory_landscape,1.0,0.02,0.016666666666666666,0.0,0.8333333333333334,0.0
LYS_INV_000005,single_product_sensitivity,M_730bb12e01ab.yaml,Lysine(aq),0.0,273.15,101325.0,C2H2(aq),0.01607717041800643,0.01607717041800643,0.016666666666666666,ok,,LYS_INV_000005,M_730bb12e01ab,Lysine(aq),0.0008930420008255169,lysine,inventory_landscape,1.0,0.02,0.016666666666666666,0.0,0.8333333333333334,0.0
LYS_INV_000005,single_product_sensitivity,M_730bb12e01ab.yaml,Lysine(aq),0.0,273.15,101325.0,Lysine(aq),0.0,0.0,0.0,ok,,LYS_INV_000005,M_730bb12e01ab,Lysine(aq),0.0008930420008255169,lysine,inventory_landscape,1.0,0.02,0.016666666666666666,0.0,0.8333333333333334,0.0
LYS_INV_000006,single_product_sensitivity,M_730bb12e01ab.yaml,Lysine(aq),0.0,273.15,101325.0,H2O(l),0.9607686148919136,0.9607686148919136,1.0,ok,,LYS_INV_000006,M_730bb12e01ab,Lysine(aq),0.0010677920072339475,lysine,inventory_landscape,1.0,0.02,0.020833333333333336,0.0,1.0416666666666667,0.0
LYS_INV_000006,single_product_sensitivity,M_730bb12e01ab.yaml,Lysine(aq),0.0,273.15,101325.0,HCN(aq),0.019215372297838273,0.019215372297838276,0.02,ok,,LYS_INV_000006,M_730bb12e01ab,Lysine(aq),0.0010677920072339475,lysine,inventory_landscape,1.0,0.02,0.020833333333333336,0.0,1.0416666666666667,0.0
LYS_INV_000006,single_product_sensitivity,M_730bb12e01ab.yaml,Lysine(aq),0.0,273.15,101325.0,C2H2(aq),0.0200160128102482,0.0200160128102482,0.020833333333333336,ok,,LYS_INV_000006,M_730bb12e01ab,Lysine(aq),0.0010677920072339475,lysine,inventory_landscape,1.0,0.02,0.020833333333333336,0.0,1.0416666666666667,0.0
LYS_INV_000006,single_product_sensitivity,M_730bb12e01ab.yaml,Lysine(aq),0.0,273.15,101325.0,Lysine(aq),0.0,0.0,0.0,ok,,LYS_INV_000006,M_730bb12e01ab,Lysine(aq),0.0010677920072339475,lysine,inventory_landscape,1.0,0.02,0.020833333333333336,0.0,1.0416666666666667,0.0
LYS_INV_000007,single_product_sensitivity,M_730bb12e01ab.yaml,Lysine(aq),0.0,273.15,101325.0,H2O(l),0.9569377990430623,0.9569377990430622,1.0,ok,,LYS_INV_000007,M_730bb12e01ab,Lysine(aq),0.0008956250094342977,lysine,inventory_landscape,1.0,0.02,0.025,0.0,1.25,0.0
LYS_INV_000007,single_product_sensitivity,M_730bb12e01ab.yaml,Lysine(aq),0.0,273.15,101325.0,HCN(aq),0.019138755980861247,0.019138755980861247,0.02,ok,,LYS_INV_000007,M_730bb12e01ab,Lysine(aq),0.0008956250094342977,lysine,inventory_landscape,1.0,0.02,0.025,0.0,1.25,0.0
LYS_INV_000007,single_product_sensitivity,M_730bb12e01ab.yaml,Lysine(aq),0.0,273.15,101325.0,C2H2(aq),0.02392344497607656,0.023923444976076562,0.025,ok,,LYS_INV_000007,M_730bb12e01ab,Lysine(aq),0.0008956250094342977,lysine,inventory_landscape,1.0,0.02,0.025,0.0,1.25,0.0
LYS_INV_000007,single_product_sensitivity,M_730bb12e01ab.yaml,Lysine(aq),0.0,273.15,101325.0,Lysine(aq),0.0,0.0,0.0,ok,,LYS_INV_000007,M_730bb12e01ab,Lysine(aq),0.0008956250094342977,lysine,inventory_landscape,1.0,0.02,0.025,0.0,1.25,0.0
LYS_INV_000008,single_product_sensitivity,M_730bb12e01ab.yaml,Lysine(aq),0.0,273.15,101325.0,H2O(l),0.9531374106433679,0.9531374106433678,1.0,ok,,LYS_INV_000008,M_730bb12e01ab,Lysine(aq),0.0009204590023728088,lysine,inventory_landscape,1.0,0.02,0.02916666666666667,0.0,1.4583333333333335,0.0
LYS_INV_000008,single_product_sensitivity,M_730bb12e01ab.yaml,Lysine(aq),0.0,273.15,101325.0,HCN(aq),0.019062748212867357,0.019062748212867357,0.02,ok,,LYS_INV_000008,M_730bb12e01ab,Lysine(aq),0.0009204590023728088,lysine,inventory_landscape,1.0,0.02,0.02916666666666667,0.0,1.4583333333333335,0.0
LYS_INV_000008,single_product_sensitivity,M_730bb12e01ab.yaml,Lysine(aq),0.0,273.15,101325.0,C2H2(aq),0.027799841143764898,0.027799841143764895,0.02916666666666667,ok,,LYS_INV_000008,M_730bb12e01ab,Lysine(aq),0.0009204590023728088,lysine,inventory_landscape,1.0,0.02,0.02916666666666667,0.0,1.4583333333333335,0.0
LYS_INV_000008,single_product_sensitivity,M_730bb12e01ab.yaml,Lysine(aq),0.0,273.15,101325.0,Lysine(aq),0.0,0.0,0.0,ok,,LYS_INV_000008,M_730bb12e01ab,Lysine(aq),0.0009204590023728088,lysine,inventory_landscape,1.0,0.02,0.02916666666666667,0.0,1.4583333333333335,0.0
LYS_INV_000009,single_product_sensitivity,M_730bb12e01ab.yaml,Lysine(aq),0.0,273.15,101325.0,H2O(l),0.949367088607595,0.949367088607595,1.0,ok,,LYS_INV_000009,M_730bb12e01ab,Lysine(aq),0.0008782499935477972,lysine,inventory_landscape,1.0,0.02,0.03333333333333333,0.0,1.6666666666666667,0.0
